candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
58,false,-1,9.30,93,1778,583,0,16,7,-17457,30,1244332,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004;missingResources=D,F,G,J,M,N,P,S,U;strong=[cell-c-001,cell-e-001,cell-h-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-b-001,cell-k-001,cell-l-001,cell-o-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-n-002]|[cell-o-002]|[cell-o-003]|[cell-p-001]|[cell-q-001]|[cell-s-001]|[cell-t-001]|[cell-u-001]|[red-myco-004];weak=[cell-c-001,cell-e-001,cell-h-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-b-001,cell-k-001,cell-l-001,cell-o-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-n-002]|[cell-o-002]|[cell-o-003]|[cell-p-001]|[cell-q-001]|[cell-s-001]|[cell-t-001]|[cell-u-001]|[red-myco-004]"
59,false,-1,10.10,101,1996,231,0,16,4,-20744,30,1414133,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004,red-myco-005;missingResources=A,D,E,F,G,J,L,M,N,U;strong=[cell-c-001,cell-h-001,cell-o-003,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-p-001,cell-q-001,cell-s-001]|[cell-k-001,cell-l-001]|[cell-a-001]|[cell-b-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-n-002]|[cell-o-001]|[cell-o-002]|[cell-t-001]|[cell-u-001]|[red-myco-004]|[red-myco-005];weak=[cell-c-001,cell-h-001,cell-o-003,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-p-001,cell-q-001,cell-s-001]|[cell-k-001,cell-l-001]|[cell-a-001]|[cell-b-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-n-002]|[cell-o-001]|[cell-o-002]|[cell-t-001]|[cell-u-001]|[red-myco-004]|[red-myco-005]"
60,false,-1,6.70,67,959,0,0,17,3,-24933,30,1365565,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004,red-myco-005;missingResources=A,D,E,F,G,H,J,L,M,N,O,P,R,S,U;strong=[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-k-001,cell-l-001]|[cell-a-001]|[cell-b-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-n-002]|[cell-o-001]|[cell-o-002]|[cell-o-003]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-s-001]|[cell-t-001]|[cell-u-001]|[red-myco-004]|[red-myco-005];weak=[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-k-001,cell-l-001]|[cell-a-001]|[cell-b-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-n-001]|[cell-n-002]|[cell-o-001]|[cell-o-002]|[cell-o-003]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-s-001]|[cell-t-001]|[cell-u-001]|[red-myco-004]|[red-myco-005]"
61,false,-1,10.50,105,2223,231,0,19,4,-20283,30,1723122,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004,red-myco-005;missingResources=A,D,E,F,G,J,L,P,S;strong=[cell-b-001,cell-k-001,cell-m-001,cell-o-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-h-001,cell-o-003,cell-r-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-j-001]|[cell-l-001]|[cell-n-002]|[cell-p-001]|[cell-q-001]|[cell-s-001]|[cell-t-001]|[red-myco-004]|[red-myco-005];weak=[cell-b-001,cell-k-001,cell-m-001,cell-o-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-h-001,cell-o-003,cell-r-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-i-001]|[cell-j-001]|[cell-l-001]|[cell-n-002]|[cell-p-001]|[cell-q-001]|[cell-s-001]|[cell-t-001]|[red-myco-004]|[red-myco-005]"
62,false,-1,17.30,173,3757,1135,0,23,7,-6106,30,2411658,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-s-001,cell-t-001,cell-u-001,red-myco-001,red-myco-004,red-myco-005;missingResources=A,F,J;strong=[cell-c-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,cell-n-002,cell-o-003,cell-r-001,red-myco-002,red-myco-003]|[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-a-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-t-001]|[red-myco-001]|[red-myco-004]|[red-myco-005];weak=[cell-c-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,cell-n-002,cell-o-003,cell-r-001,red-myco-002,red-myco-003]|[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-a-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-t-001]|[red-myco-001]|[red-myco-004]|[red-myco-005]"
63,false,-1,16.30,163,3407,995,0,26,8,-7794,30,2288023,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004,red-myco-005;missingResources=A,D,F,J,U;strong=[cell-c-001,cell-h-001,cell-o-003,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-c-002,cell-e-001,cell-g-001,cell-n-002,cell-t-001]|[cell-p-001,cell-q-001,cell-s-001]|[cell-a-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-n-001]|[cell-o-002]|[cell-u-001]|[red-myco-004]|[red-myco-005];weak=[cell-c-001,cell-h-001,cell-o-003,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-c-002,cell-e-001,cell-g-001,cell-n-002,cell-t-001]|[cell-p-001,cell-q-001,cell-s-001]|[cell-a-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-n-001]|[cell-o-002]|[cell-u-001]|[red-myco-004]|[red-myco-005]"
64,false,-1,16.40,164,3526,768,0,25,7,-10541,30,2432055,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004,red-myco-005;missingResources=A,D,J;strong=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-c-002,cell-e-001,cell-g-001,cell-n-002,cell-t-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-f-001,cell-h-001,cell-o-003,cell-r-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-p-001,cell-q-001,cell-s-001]|[cell-a-001]|[cell-d-001]|[cell-i-001]|[cell-j-001]|[red-myco-004]|[red-myco-005];weak=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-c-002,cell-e-001,cell-g-001,cell-n-002,cell-t-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-f-001,cell-h-001,cell-o-003,cell-r-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-p-001,cell-q-001,cell-s-001]|[cell-a-001]|[cell-d-001]|[cell-i-001]|[cell-j-001]|[red-myco-004]|[red-myco-005]"
65,false,-1,12.30,123,2361,11,0,22,3,-21748,30,2073160,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-001,red-myco-005;missingResources=A,D,F,H,J,L,M,R;strong=[cell-n-001,cell-o-002,cell-u-001,red-myco-004]|[cell-c-001,red-myco-002,red-myco-003]|[cell-e-001,cell-g-001,cell-n-002]|[cell-p-001,cell-q-001,cell-s-001]|[cell-k-001,cell-l-001]|[cell-a-001]|[cell-b-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-o-001]|[cell-o-003]|[cell-r-001]|[cell-t-001]|[red-myco-001]|[red-myco-005];weak=[cell-n-001,cell-o-002,cell-u-001,red-myco-004]|[cell-c-001,red-myco-002,red-myco-003]|[cell-e-001,cell-g-001,cell-n-002]|[cell-p-001,cell-q-001,cell-s-001]|[cell-k-001,cell-l-001]|[cell-a-001]|[cell-b-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-o-001]|[cell-o-003]|[cell-r-001]|[cell-t-001]|[red-myco-001]|[red-myco-005]"
66,false,-1,16.60,166,3737,723,0,25,8,-11317,30,2117878,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-p-001,cell-q-001,cell-s-001,cell-t-001,cell-u-001,red-myco-005;missingResources=A,D,G,J,L;strong=[cell-c-001,cell-e-001,cell-f-001,cell-h-001,cell-o-003,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-b-001,cell-k-001,cell-m-001,cell-o-001]|[cell-g-001,cell-n-002,cell-t-001,red-myco-004]|[cell-n-001,cell-o-002,cell-u-001]|[cell-p-001,cell-q-001,cell-s-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-i-001]|[cell-j-001]|[cell-l-001]|[red-myco-005];weak=[cell-c-001,cell-e-001,cell-f-001,cell-h-001,cell-o-003,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-b-001,cell-k-001,cell-m-001,cell-o-001]|[cell-g-001,cell-n-002,cell-t-001,red-myco-004]|[cell-n-001,cell-o-002,cell-u-001]|[cell-p-001,cell-q-001,cell-s-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-i-001]|[cell-j-001]|[cell-l-001]|[red-myco-005]"
67,false,-1,16.00,160,3504,1192,0,23,9,-6150,30,2214141,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-p-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-003,red-myco-004;missingResources=C,J;strong=[cell-b-001,cell-f-001,cell-h-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,cell-o-003,cell-r-001]|[cell-g-001,cell-n-002,cell-t-001,red-myco-001,red-myco-002,red-myco-005]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-c-001]|[cell-c-002]|[cell-e-001]|[cell-i-001]|[cell-j-001]|[red-myco-003]|[red-myco-004];weak=[cell-b-001,cell-f-001,cell-h-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,cell-o-003,cell-r-001]|[cell-g-001,cell-n-002,cell-t-001,red-myco-001,red-myco-002,red-myco-005]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-c-001]|[cell-c-002]|[cell-e-001]|[cell-i-001]|[cell-j-001]|[red-myco-003]|[red-myco-004]"
68,false,-1,21.40,214,4530,1594,0,28,13,139,30,2396892,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-m-001,cell-n-001,cell-n-002,cell-o-003,cell-p-001,cell-s-001,cell-t-001,cell-u-001,red-myco-005;missingResources=F,J;strong=[cell-b-001,cell-c-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,cell-k-001,cell-l-001,cell-m-001,cell-n-002,cell-o-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001,red-myco-004]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-o-003]|[cell-t-001]|[red-myco-005];weak=[cell-b-001,cell-c-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,cell-k-001,cell-l-001,cell-m-001,cell-n-002,cell-o-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001,red-myco-004]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-o-003]|[cell-t-001]|[red-myco-005]"
69,false,-1,14.80,148,3035,694,0,24,5,-11413,30,2216608,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-003,cell-p-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-001,red-myco-004,red-myco-005;missingResources=F,J,M,R;strong=[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-b-001,cell-k-001,cell-l-001,cell-o-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-c-001,red-myco-002,red-myco-003]|[cell-e-001,cell-g-001,cell-n-002]|[cell-h-001,cell-r-001]|[cell-c-002]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-o-003]|[cell-t-001]|[red-myco-001]|[red-myco-004]|[red-myco-005];weak=[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-b-001,cell-k-001,cell-l-001,cell-o-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001]|[cell-c-001,red-myco-002,red-myco-003]|[cell-e-001,cell-g-001,cell-n-002]|[cell-h-001,cell-r-001]|[cell-c-002]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-o-003]|[cell-t-001]|[red-myco-001]|[red-myco-004]|[red-myco-005]"
70,false,-1,16.30,163,3128,722,0,24,8,-11799,30,2004582,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-r-001,cell-t-001,cell-u-001,red-myco-004;missingResources=E,F,G,J;strong=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-d-001,cell-i-001,cell-p-001,cell-q-001,cell-s-001]|[cell-h-001,cell-o-003,cell-r-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-a-001]|[cell-c-002]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-j-001]|[cell-n-002]|[cell-t-001]|[red-myco-004];weak=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-d-001,cell-i-001,cell-p-001,cell-q-001,cell-s-001]|[cell-h-001,cell-o-003,cell-r-001]|[cell-n-001,cell-o-002,cell-u-001]|[cell-a-001]|[cell-c-002]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-j-001]|[cell-n-002]|[cell-t-001]|[red-myco-004]"
71,false,-1,16.70,167,3576,770,0,25,8,-10739,30,2244384,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-005;missingResources=D,F,J,M,R;strong=[cell-a-001,cell-n-001,cell-o-002,cell-u-001,red-myco-004]|[cell-c-002,cell-e-001,cell-g-001,cell-n-002,cell-t-001]|[cell-b-001,cell-k-001,cell-l-001,cell-o-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-p-001,cell-q-001,cell-s-001]|[cell-h-001,cell-r-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-o-003]|[red-myco-005];weak=[cell-a-001,cell-n-001,cell-o-002,cell-u-001,red-myco-004]|[cell-c-002,cell-e-001,cell-g-001,cell-n-002,cell-t-001]|[cell-b-001,cell-k-001,cell-l-001,cell-o-001]|[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-p-001,cell-q-001,cell-s-001]|[cell-h-001,cell-r-001]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-m-001]|[cell-o-003]|[red-myco-005]"
72,false,-1,17.60,176,3372,1088,0,26,11,-6760,30,2235278,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-003,cell-p-001,cell-q-001,cell-s-001,cell-t-001,cell-u-001;missingResources=D,F,J;strong=[cell-b-001,cell-c-001,cell-h-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-e-001,cell-g-001,cell-n-002,red-myco-004]|[cell-p-001,cell-q-001,cell-s-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-o-003]|[cell-t-001];weak=[cell-b-001,cell-c-001,cell-h-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,cell-r-001,red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-e-001,cell-g-001,cell-n-002,red-myco-004]|[cell-p-001,cell-q-001,cell-s-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-i-001]|[cell-j-001]|[cell-o-003]|[cell-t-001]"
73,false,-1,12.60,126,2733,684,0,22,7,-13678,30,1999622,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004;missingResources=C,D,E,F,G,H,J,R;strong=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-p-001,cell-q-001,cell-s-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-n-002]|[cell-o-003]|[cell-r-001]|[cell-t-001]|[red-myco-004];weak=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[red-myco-001,red-myco-002,red-myco-003,red-myco-005]|[cell-p-001,cell-q-001,cell-s-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-n-002]|[cell-o-003]|[cell-r-001]|[cell-t-001]|[red-myco-004]"
74,false,-1,8.70,87,1436,119,0,20,5,-22333,30,1508824,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-002,cell-o-003,cell-p-001,cell-q-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-005;missingResources=A,D,F,H,J,K,L,M,P,R,S,U;strong=[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-e-001,cell-g-001,cell-n-002,red-myco-004]|[cell-b-001,cell-k-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[cell-n-001]|[cell-o-001]|[cell-o-002]|[cell-o-003]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-s-001]|[cell-t-001]|[cell-u-001]|[red-myco-005];weak=[cell-c-001,red-myco-001,red-myco-002,red-myco-003]|[cell-e-001,cell-g-001,cell-n-002,red-myco-004]|[cell-b-001,cell-k-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-l-001]|[cell-m-001]|[cell-n-001]|[cell-o-001]|[cell-o-002]|[cell-o-003]|[cell-p-001]|[cell-q-001]|[cell-r-001]|[cell-s-001]|[cell-t-001]|[cell-u-001]|[red-myco-005]"
75,false,-1,14.40,144,3084,915,0,23,7,-10178,30,2232935,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-003,cell-p-001,cell-r-001,cell-s-001,cell-t-001,cell-u-001,red-myco-004,red-myco-005;missingResources=E,F,G,H,J;strong=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001,red-myco-001]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-c-001,red-myco-002,red-myco-003]|[cell-f-001,cell-o-003]|[cell-c-002]|[cell-e-001]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-n-002]|[cell-r-001]|[cell-t-001]|[red-myco-004]|[red-myco-005];weak=[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-d-001,cell-p-001,cell-q-001,cell-s-001,red-myco-001]|[cell-a-001,cell-n-001,cell-o-002,cell-u-001]|[cell-c-001,red-myco-002,red-myco-003]|[cell-f-001,cell-o-003]|[cell-c-002]|[cell-e-001]|[cell-g-001]|[cell-h-001]|[cell-i-001]|[cell-j-001]|[cell-n-002]|[cell-r-001]|[cell-t-001]|[red-myco-004]|[red-myco-005]"
76,false,-1,21.00,210,4509,1312,0,29,11,-2821,30,2396290,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,cell-l-001,cell-m-001,cell-n-001,cell-n-002,cell-o-001,cell-o-003,cell-p-001,cell-q-001,cell-s-001,cell-t-001,cell-u-001;missingResources=D,G,J;strong=[cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-h-001,cell-n-001,cell-o-002,cell-o-003,cell-r-001,cell-u-001,red-myco-002,red-myco-003,red-myco-004,red-myco-005]|[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-p-001,cell-q-001,cell-s-001,red-myco-001]|[cell-g-001,cell-n-002]|[cell-c-002]|[cell-d-001]|[cell-i-001]|[cell-j-001]|[cell-t-001];weak=[cell-a-001,cell-c-001,cell-e-001,cell-f-001,cell-h-001,cell-n-001,cell-o-002,cell-o-003,cell-r-001,cell-u-001,red-myco-002,red-myco-003,red-myco-004,red-myco-005]|[cell-b-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001]|[cell-p-001,cell-q-001,cell-s-001,red-myco-001]|[cell-g-001,cell-n-002]|[cell-c-002]|[cell-d-001]|[cell-i-001]|[cell-j-001]|[cell-t-001]"
