candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
10,false,-1,8.60,86,6445,3743,0,10,4,20043,10,1157415,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,red-myco-001;missingResources=none;strong=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]|[red-myco-001];weak=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]|[red-myco-001]"
11,false,-1,9.00,90,5891,3993,0,10,5,23058,10,1109414,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-f-001,red-myco-001;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001]"
12,false,-1,7.60,76,3685,1565,0,10,2,-7110,10,1021055,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001,red-myco-001;missingResources=B,D,F;strong=[cell-a-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[red-myco-001];weak=[cell-a-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[red-myco-001]"
13,false,-1,8.10,81,2479,920,0,10,1,-13956,10,958878,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,red-myco-001;missingResources=A,D,F;strong=[cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[red-myco-001];weak=[cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-002]|[cell-d-001]|[cell-f-001]|[red-myco-001]"
14,false,-1,11.00,110,8497,5506,0,10,8,42029,10,1109385,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
15,false,-1,10.40,104,8097,2653,0,10,5,6845,10,975873,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-f-001,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
16,false,-1,9.10,91,6785,3749,0,10,5,20162,10,1109666,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001;missingResources=none;strong=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001];weak=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]"
17,false,-1,11.30,113,9626,5629,0,10,8,43659,10,1096968,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
18,false,-1,9.80,98,7565,4058,0,9,6,21913,10,935550,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-d-001,cell-g-001,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]"
19,false,-1,7.10,71,4887,1543,0,10,3,-7263,10,993546,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001;missingResources=B,D,F;strong=[cell-a-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-a-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
20,false,-1,11.00,110,8527,5517,0,10,8,42144,10,1109376,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
21,false,-1,10.40,104,8097,2653,0,10,5,6845,10,975929,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-f-001,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
22,false,-1,9.40,94,7503,2309,0,10,5,2716,10,959805,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-f-001,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
23,false,-1,8.60,86,5842,4041,0,10,5,23567,10,1109367,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-f-001,red-myco-001;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001]"
24,false,-1,6.90,69,5543,3294,0,9,5,11926,10,824656,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001;missingResources=D,F;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
25,false,-1,8.50,85,6505,3734,0,10,4,19949,10,1157342,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,red-myco-001;missingResources=none;strong=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]|[red-myco-001];weak=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]|[red-myco-001]"
26,false,-1,8.00,80,5424,3371,0,10,5,15500,10,1129537,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001;missingResources=D,F;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
27,false,-1,10.40,104,8078,2653,0,10,5,6845,10,975928,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-f-001,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
28,false,-1,8.50,85,6104,1916,0,10,3,-1990,10,1156131,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001;missingResources=none;strong=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001];weak=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]"
29,false,-1,7.70,77,4806,3376,0,10,4,15587,10,1108467,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-f-001,red-myco-001;missingResources=D,F;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]|[red-myco-001]"
30,false,-1,10.40,104,8102,2654,0,10,5,6857,10,975869,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-f-001,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
31,false,-1,10.00,100,6036,2413,0,10,4,4819,10,978680,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001;missingResources=F;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-f-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-f-001]"
32,false,-1,3.60,36,2473,1024,0,7,1,-19934,10,668315,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001;missingResources=A,D,E,F;strong=[cell-b-001,cell-c-002,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[red-myco-001];weak=[cell-b-001,cell-c-002,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[red-myco-001]"
33,false,-1,7.80,78,5467,1766,0,10,3,-3744,10,975176,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001;missingResources=B,D,F;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
34,false,-1,8.60,86,5842,4041,0,10,5,23567,10,1112056,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-f-001,red-myco-001;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001]"
35,false,-1,9.00,90,7245,4488,0,10,6,28876,10,1021243,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
36,false,-1,8.60,86,5844,4039,0,10,5,23739,10,1109415,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-d-001,cell-f-001,red-myco-001;missingResources=D;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001]|[cell-d-001]|[red-myco-001]"
37,false,-1,10.30,103,7866,3108,0,10,5,13269,10,1113077,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-h-001;missingResources=B;strong=[cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]"
38,false,-1,8.90,89,6748,3734,0,10,5,20009,10,1109656,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001;missingResources=none;strong=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001];weak=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001,cell-c-001,cell-d-001,cell-f-001]"
39,false,-1,12.00,120,9053,5149,0,10,7,37730,10,1111308,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-002,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
40,false,-1,11.00,110,9631,6281,0,10,8,51326,10,1109424,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
41,false,-1,11.00,110,8497,5506,0,10,8,42029,10,1109494,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
42,false,-1,11.00,110,8482,5514,0,10,8,42118,10,1109397,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
43,false,-1,11.00,110,8395,5326,0,10,7,40041,10,1109426,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
44,false,-1,10.90,109,8521,5582,0,10,7,42937,10,1109385,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
45,false,-1,9.00,90,7245,4488,0,10,6,28876,10,1021204,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
46,false,-1,9.30,93,4674,1654,0,10,3,-5136,10,961698,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001;missingResources=D,F;strong=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-a-001,cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
47,false,-1,11.00,110,8504,5515,0,10,8,42136,10,1109379,"alive=False;won=False;sustained=0;nonGlowing=cell-d-001,cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
48,false,-1,9.00,90,4402,1151,0,9,2,-12073,10,977996,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001;missingResources=A,D,F;strong=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-b-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
49,false,-1,10.00,100,7921,2694,0,9,4,6423,10,842971,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001;missingResources=F;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-f-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-f-001]"
50,false,-1,2.80,28,1163,126,0,8,0,-30712,10,668335,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001;missingResources=A,D,E,F,G,H;strong=[cell-b-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[red-myco-001];weak=[cell-b-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-c-002]|[cell-d-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[red-myco-001]"
51,false,-1,6.70,67,4591,1766,0,10,3,-4702,10,1020711,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-f-001,cell-h-001;missingResources=B,D,F;strong=[cell-a-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001];weak=[cell-a-001,cell-c-002,cell-e-001,cell-g-001,cell-h-001,red-myco-001]|[cell-b-001]|[cell-c-001]|[cell-d-001]|[cell-f-001]"
52,false,-1,11.00,110,8753,5175,0,10,7,38029,10,1109244,"alive=False;won=False;sustained=0;nonGlowing=cell-b-001,cell-c-002,cell-h-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-c-002,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-001]"
