candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
10,false,-1,9.00,90,5797,1938,0,13,3,-10667,13,1138333,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,E,G,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002]"
11,false,-1,9.90,99,7181,2904,0,13,4,1936,13,1150761,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001]|[cell-a-001]|[cell-h-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001]|[cell-a-001]|[cell-h-001]|[red-myco-002]"
12,false,-1,11.20,112,6757,2097,0,12,4,-7850,13,1290321,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001;missingResources=A,E,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-g-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001];weak=[cell-c-001,cell-d-001,cell-d-002,cell-g-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]"
13,false,-1,8.10,81,5611,2004,0,12,3,-10790,13,1217727,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,E,G,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002]"
14,false,-1,8.70,87,5514,2030,0,12,3,-8877,13,1149946,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,E,G,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002]"
15,false,-1,11.70,117,9022,3631,0,12,6,12415,13,1470132,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]"
16,false,-1,14.00,140,10960,5311,0,13,8,34505,13,1287689,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-f-001,cell-h-001,cell-i-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-d-001];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-d-001]"
17,false,-1,9.90,99,7369,3192,0,12,5,4472,13,1063119,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
18,false,-1,10.10,101,7547,3279,0,13,5,7216,13,1232234,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
19,false,-1,10.00,100,7560,3425,0,12,5,8978,13,1236261,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
20,false,-1,9.50,95,6491,2846,0,11,4,-683,13,927995,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001]|[cell-a-001]|[cell-h-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001]|[cell-a-001]|[cell-h-001]|[red-myco-002]"
21,false,-1,11.00,110,8447,3806,0,13,5,14451,13,1201725,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
22,false,-1,10.10,101,7551,3276,0,13,5,7172,13,1232231,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
23,false,-1,8.10,81,5412,2040,0,12,3,-9453,13,1149008,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,E,G,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002]"
24,false,-1,9.70,97,7790,2829,0,13,5,1824,13,1145678,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001;missingResources=A,H;strong=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-h-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]|[cell-h-001]"
25,false,-1,11.00,110,8447,3806,0,13,5,14451,13,1201676,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
26,false,-1,10.00,100,8085,3831,0,12,5,13845,13,1150664,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
27,false,-1,11.70,117,7627,3506,0,13,5,11862,13,1288532,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001,cell-d-001,cell-i-001,cell-j-001,red-myco-001]|[cell-d-002]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-c-001,cell-d-001,cell-i-001,cell-j-001,red-myco-001]|[cell-d-002]|[red-myco-002]"
28,false,-1,11.70,117,8219,3815,0,12,5,12879,13,1101323,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
29,false,-1,11.50,115,7631,2051,0,12,3,-6641,13,1019166,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001;missingResources=A,I;strong=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-c-001,cell-d-001,cell-j-001]|[cell-a-001]|[cell-i-001]|[red-myco-001];weak=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-c-001,cell-d-001,cell-j-001]|[cell-a-001]|[cell-i-001]|[red-myco-001]"
30,false,-1,10.50,105,6725,1973,0,12,3,-7562,13,1130665,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001;missingResources=A,I;strong=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-c-001,cell-d-001]|[cell-a-001]|[cell-i-001]|[cell-j-001]|[red-myco-001];weak=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-c-001,cell-d-001]|[cell-a-001]|[cell-i-001]|[cell-j-001]|[red-myco-001]"
31,false,-1,8.90,89,5589,1989,0,12,3,-10026,13,1136792,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,E,G,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-f-001,cell-h-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-g-001]|[red-myco-002]"
32,false,-1,7.00,70,4685,2001,0,7,3,-16227,13,736349,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A,B,E,F,G,H;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-a-001]|[cell-b-001]|[cell-e-001]|[cell-f-001]|[cell-g-001]|[cell-h-001]|[red-myco-002]"
33,false,-1,10.00,100,7472,1929,0,12,3,-8110,13,1014232,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001;missingResources=A,I;strong=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-c-001,cell-d-001,cell-j-001]|[cell-a-001]|[cell-i-001]|[red-myco-001];weak=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-c-001,cell-d-001,cell-j-001]|[cell-a-001]|[cell-i-001]|[red-myco-001]"
34,false,-1,7.40,74,3246,1256,0,12,2,-19800,13,820649,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,D,I,J;strong=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-d-002]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-d-002]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
35,false,-1,10.60,106,7328,3216,0,12,5,5568,13,1011148,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
36,false,-1,9.20,92,3439,1425,0,12,2,-15959,13,857864,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002;missingResources=A,C,D,I,J;strong=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-d-002]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[cell-c-001]|[cell-d-001]|[cell-d-002]|[cell-i-001]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
37,false,-1,10.10,101,6363,1976,0,11,3,-10247,13,928263,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001;missingResources=C,I;strong=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-d-001,cell-i-001]|[cell-a-001]|[cell-c-001]|[cell-j-001]|[red-myco-001];weak=[cell-b-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,red-myco-002]|[cell-d-001,cell-i-001]|[cell-a-001]|[cell-c-001]|[cell-j-001]|[red-myco-001]"
38,false,-1,11.80,118,9564,3614,0,12,6,12154,13,1335842,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]"
39,false,-1,12.10,121,9610,3916,0,12,6,15804,13,1387701,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001];weak=[cell-b-001,cell-c-001,cell-d-001,cell-d-002,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-j-001,red-myco-001,red-myco-002]|[cell-a-001]"
40,false,-1,10.70,107,7626,3490,0,12,5,9866,13,1321800,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-d-001,cell-d-002,cell-e-001,cell-g-001,cell-h-001,cell-i-001,red-myco-002;missingResources=A;strong=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002];weak=[cell-c-001,cell-d-001,cell-d-002,cell-i-001,cell-j-001,red-myco-001]|[cell-b-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001]|[cell-a-001]|[red-myco-002]"
