candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
10,false,-1,17.00,170,13349,8122,0,19,12,54035,19,2166216,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]"
11,false,-1,17.00,170,13565,8120,0,19,12,53952,19,2165399,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]"
12,false,-1,17.00,170,13349,8122,0,19,12,54035,19,2164209,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]"
13,false,-1,15.40,154,12505,7796,0,17,9,49902,19,2163530,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-001,cell-n-002,red-myco-001,red-myco-002,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-002]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-002]|[red-myco-003]"
14,false,-1,16.50,165,12889,8107,0,19,11,53825,19,2153967,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
15,false,-1,16.70,167,13106,8028,0,19,11,52693,19,2153150,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
16,false,-1,16.50,165,12889,8107,0,19,11,53825,19,2151960,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
17,false,-1,16.60,166,13465,7811,0,18,10,50110,19,2148100,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-001,cell-n-002,red-myco-001,red-myco-002;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-003]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-002]"
18,false,-1,15.00,150,11945,7082,0,18,9,39504,19,2147116,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001,cell-m-001,red-myco-001,red-myco-003;missingResources=D,M;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-e-001,cell-j-001,cell-k-001]|[cell-a-001]|[cell-d-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-e-001,cell-j-001,cell-k-001]|[cell-a-001]|[cell-d-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
19,false,-1,14.70,147,11819,7168,0,18,9,40553,19,2147107,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001,cell-m-001,red-myco-001,red-myco-003;missingResources=D,M;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-e-001,cell-j-001,cell-k-001]|[cell-a-001]|[cell-d-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-e-001,cell-j-001,cell-k-001]|[cell-a-001]|[cell-d-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
20,false,-1,16.80,168,13364,7942,0,18,10,51671,19,2146853,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
21,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2146633,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
22,false,-1,15.00,150,11945,7082,0,18,9,39504,19,2146109,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-d-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001,cell-m-001,red-myco-001,red-myco-003;missingResources=D,M;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-e-001,cell-j-001,cell-k-001]|[cell-a-001]|[cell-d-001]|[cell-m-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-e-001,cell-j-001,cell-k-001]|[cell-a-001]|[cell-d-001]|[cell-m-001]|[red-myco-001]|[red-myco-003]"
23,false,-1,16.80,168,13364,7942,0,18,10,51671,19,2145867,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
24,false,-1,15.70,157,12607,8028,0,18,11,52693,19,2145816,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
25,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2145047,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
26,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2144626,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
27,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2144412,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
28,false,-1,15.70,157,12607,8028,0,18,11,52693,19,2144230,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
29,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2142914,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
30,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2142805,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
31,false,-1,16.30,163,13404,7796,0,18,10,49904,19,2142663,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
32,false,-1,15.50,155,12390,8107,0,18,11,53825,19,2142640,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-c-001,cell-g-001,cell-h-001,cell-j-001,cell-n-002,red-myco-001,red-myco-003;missingResources=none;strong=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003];weak=[cell-b-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-l-001,cell-n-001,cell-n-002,red-myco-002]|[cell-a-002,cell-c-001,cell-d-001,cell-e-001,cell-j-001,cell-k-001,cell-m-001]|[cell-a-001]|[red-myco-001]|[red-myco-003]"
